datetime,no2,pm10,pm25
2023-01-24 11:00:00,27.31259,24.425,11.84
2023-01-24 12:00:00,24.75519,23.375,12.689
2023-01-24 13:00:00,26.78129,24.45,13.255
2023-01-24 14:00:00,30.83466,24.9,13.75
2023-01-24 15:00:00,32.71782,25.05,14.316
2023-01-24 16:00:00,37.68662,25.225,14.505
2023-01-24 17:00:00,35.0778,22.15,13.774
2023-01-24 18:00:00,41.4443,24.875,15.519
2023-01-24 19:00:00,42.8941,24.15,16.793
2023-01-24 20:00:00,39.4192,22.45,17.854
2023-01-24 21:00:00,39.80282,23.4,19.788
2023-01-24 22:00:00,53.55216,25.45,21.934
2023-01-24 23:00:00,61.6648,25.625,22.547
2023-01-25 01:00:00,71.30806,29.5,26.132
2023-01-25 02:00:00,65.18244,27.65,24.481
2023-01-25 03:00:00,64.22355,28.275,24.811
2023-01-25 04:00:00,78.0395,30.475,26.227
2023-01-25 05:00:00,74.66828,32.325,26.722
2023-01-25 06:00:00,84.05142,34.55,29.08
2023-01-25 07:00:00,65.11598,34.875,30.354
2023-01-25 08:00:00,,30.125,26.745
2023-01-25 09:00:00,,33.975,28.231
2023-01-25 10:00:00,,30.65,24.67
2023-01-25 11:00:00,,26.3,21.344
2023-01-25 12:00:00,,29.075,24.033
2023-01-25 13:00:00,,21.35,16.321
2023-01-25 14:00:00,,25.85,21.439
2023-01-25 15:00:00,56.15387,30.75,25.613
2023-01-25 16:00:00,51.91709,28.65,23.561
2023-01-25 17:00:00,57.29334,28.3,24.127
2023-01-25 18:00:00,58.75721,28.975,24.363
2023-01-25 19:00:00,60.05937,25.75,22.123
2023-01-25 20:00:00,60.64815,22.475,20.283
2023-01-25 21:00:00,54.15869,19.275,17.382
2023-01-25 22:00:00,54.43414,18.55,14.976
2023-01-25 23:00:00,44.12205,10.825,7.854
2023-01-26 01:00:00,26.55139,8.625,5.259
2023-01-26 02:00:00,22.81373,9.25,5.613
2023-01-26 03:00:00,23.44181,8.325,5.613
2023-01-26 04:00:00,19.2856,8.225,5.519
2023-01-26 05:00:00,21.94383,10.15,6.038
2023-01-26 06:00:00,23.39376,12.25,6.486
2023-01-26 07:00:00,36.78462,10.975,6.109
2023-01-26 08:00:00,45.24637,10.925,6.156
2023-01-26 09:00:00,50.52022,12.075,5.991
2023-01-26 10:00:00,53.42149,13.475,6.91
2023-01-26 11:00:00,46.12121,13.95,8.514
2023-01-26 12:00:00,40.27266,16.9,10.259
2023-01-26 13:00:00,35.33822,20.125,11.156
2023-01-26 14:00:00,40.65556,18.75,10.283
2023-01-26 15:00:00,43.84543,17.375,9.646
2023-01-26 16:00:00,37.2693,13.525,7.052
2023-01-26 17:00:00,40.99084,15.55,8.514
2023-01-26 18:00:00,35.14127,16.075,9.222
2023-01-26 19:00:00,38.0896,13.1,7.476
2023-01-26 20:00:00,41.71267,9.275,5.519
2023-01-26 21:00:00,37.02363,8.325,5.142
2023-01-26 22:00:00,44.08065,8.9,5.354
2023-01-26 23:00:00,32.48097,8.975,5.542
2023-01-27 01:00:00,23.59282,5.775,4.104
2023-01-27 02:00:00,20.49817,5.55,3.467
2023-01-27 03:00:00,14.93856,5.875,3.75
2023-01-27 04:00:00,14.1168,7.475,5.566
2023-01-27 05:00:00,18.66125,8.525,6.509
2023-01-27 06:00:00,18.75868,7.1,5.472
2023-01-27 07:00:00,29.58884,7.55,4.528
2023-01-27 08:00:00,40.13003,10.85,5.802
2023-01-27 09:00:00,47.77422,13.25,6.651
2023-01-27 10:00:00,48.30468,15.5,6.722
2023-01-27 11:00:00,42.69658,18.45,6.816
2023-01-27 12:00:00,41.73099,20.95,7.311
2023-01-27 13:00:00,29.34965,19.175,6.651
2023-01-27 14:00:00,33.84767,22.8,7.5
2023-01-27 15:00:00,41.5831,21.975,7.972
2023-01-27 16:00:00,42.5025,19.725,7.311
2023-01-27 17:00:00,43.03054,19.15,7.382
2023-01-27 18:00:00,64.69346,21.2,9.434
2023-01-27 19:00:00,68.32219,19.075,9.576
2023-01-27 20:00:00,63.09837,20.325,12.429
2023-01-27 21:00:00,65.17708,24.025,17.264
2023-01-27 22:00:00,60.87152,22.2,16.061
2023-01-27 23:00:00,56.51876,17.525,12.429
2023-01-28 01:00:00,44.55393,16.375,9.151
2023-01-28 02:00:00,44.94073,15.825,6.958
2023-01-28 03:00:00,30.07752,13.45,5.566
2023-01-28 04:00:00,28.5314,12.475,5.684
2023-01-28 05:00:00,25.19491,13.525,7.217
2023-01-28 06:00:00,29.83763,13.675,7.547
2023-01-28 07:00:00,26.78915,13.675,7.524
2023-01-28 08:00:00,32.83349,13.825,7.925
2023-01-28 09:00:00,36.26776,16.525,9.363
2023-01-28 10:00:00,36.36593,15.725,9.764
2023-01-28 11:00:00,51.60602,21.875,12.17
2023-01-28 12:00:00,56.68558,22.75,13.703
2023-01-28 13:00:00,60.55385,19.4,12.382
2023-01-28 14:00:00,58.81167,21.6,13.986
2023-01-28 15:00:00,38.83476,18.725,12.618
2023-01-28 16:00:00,50.29541,23.6,14.835
2023-01-28 17:00:00,53.24938,16.925,10.472
2023-01-28 18:00:00,39.80094,15.9,10.283
2023-01-28 19:00:00,37.81769,13.825,10.0
2023-01-28 20:00:00,31.14239,12.9,9.033
2023-01-28 21:00:00,26.50029,12.125,8.278
2023-01-28 22:00:00,26.93493,15.275,10.896
2023-01-28 23:00:00,28.57869,14.425,11.344
2023-01-29 01:00:00,25.0221,18.45,13.679
2023-01-29 02:00:00,41.6609,21.1,16.51
2023-01-29 03:00:00,35.30953,22.2,18.656
2023-01-29 04:00:00,39.22921,22.35,18.255
2023-01-29 05:00:00,30.42342,19.875,17.17
2023-01-29 06:00:00,29.06916,18.75,16.085
2023-01-29 07:00:00,21.95898,14.425,12.642
2023-01-29 08:00:00,19.2504,11.1,9.481
2023-01-29 09:00:00,17.99303,11.675,9.906
2023-01-29 10:00:00,16.20369,12.625,10.519
2023-01-29 11:00:00,16.49393,11.475,9.741
2023-01-29 12:00:00,16.88088,10.65,8.939
2023-01-29 13:00:00,17.84834,8.4,6.58
2023-01-29 14:00:00,18.96093,7.75,5.896
2023-01-29 15:00:00,23.84639,6.875,4.788
2023-01-29 16:00:00,23.79765,4.45,3.514
2023-01-29 17:00:00,28.58576,4.4,3.373
2023-01-29 18:00:00,24.23233,4.825,3.774
2023-01-29 19:00:00,23.07158,4.55,3.75
2023-01-29 20:00:00,31.8264,5.925,4.387
2023-01-29 21:00:00,28.58568,6.35,5.047
2023-01-29 22:00:00,32.31066,6.475,5.307
2023-01-29 23:00:00,28.15126,6.425,5.236
2023-01-30 01:00:00,14.64338,5.85,4.717
2023-01-30 02:00:00,18.96552,6.0,4.552
2023-01-30 03:00:00,23.27193,6.275,4.057
2023-01-30 04:00:00,20.80395,5.675,3.844
2023-01-30 05:00:00,40.97973,5.85,4.175
2023-01-30 06:00:00,43.10988,5.425,4.033
2023-01-30 07:00:00,33.48225,9.675,5.425
2023-01-30 08:00:00,42.62618,10.775,6.109
2023-01-30 09:00:00,62.12652,12.625,5.849
2023-01-30 10:00:00,63.1935,17.625,7.241
2023-01-30 11:00:00,50.32354,19.45,7.359
2023-01-30 12:00:00,37.25974,16.425,6.84
2023-01-30 13:00:00,35.4209,17.9,7.335
2023-01-30 14:00:00,37.45298,18.475,7.571
2023-01-30 15:00:00,41.42247,17.675,7.689
2023-01-30 16:00:00,48.14642,20.625,8.939
2023-01-30 17:00:00,45.5787,19.275,8.443
2023-01-30 18:00:00,64.20639,20.225,8.892
2023-01-30 19:00:00,56.55862,22.325,10.189
2023-01-30 20:00:00,61.92819,21.4,11.392
2023-01-30 21:00:00,68.31595,22.225,12.854
2023-01-30 22:00:00,68.51017,20.925,13.42
2023-01-30 23:00:00,65.75184,19.425,13.278
2023-01-31 01:00:00,43.74811,15.7,10.377
2023-01-31 02:00:00,29.68153,14.1,9.481
2023-01-31 03:00:00,22.26113,12.6,8.302
2023-01-31 04:00:00,17.03467,12.575,7.382
2023-01-31 05:00:00,20.03522,12.375,6.769
2023-01-31 06:00:00,15.09889,12.05,6.368
2023-01-31 07:00:00,18.19613,10.625,5.66
2023-01-31 08:00:00,21.05139,10.275,5.401
2023-01-31 09:00:00,30.44007,12.95,6.179
2023-01-31 10:00:00,27.68174,16.825,7.382
2023-01-31 11:00:00,37.7486,14.7,7.311
2023-01-31 12:00:00,32.37664,13.95,6.58
2023-01-31 13:00:00,36.00681,12.225,5.684
2023-01-31 14:00:00,48.15567,13.35,4.434
2023-01-31 15:00:00,51.54369,15.125,5.307
2023-01-31 16:00:00,49.84935,22.25,8.986
2023-01-31 17:00:00,51.88155,21.475,9.316
2023-01-31 18:00:00,60.25297,23.85,10.142
2023-01-31 19:00:00,75.3534,24.675,11.392
2023-01-31 20:00:00,54.68792,19.5,9.481
2023-01-31 21:00:00,56.52616,20.05,10.731
2023-01-31 22:00:00,37.06978,20.35,11.179
2023-01-31 23:00:00,29.85892,20.075,11.557
2023-02-01 01:00:00,24.7197,18.65,10.377
2023-02-01 02:00:00,14.52205,17.7,9.953
2023-02-01 03:00:00,10.79471,18.1,10.0
2023-02-01 04:00:00,10.64951,18.125,9.623
2023-02-01 05:00:00,11.03675,16.625,9.08
2023-02-01 06:00:00,11.90806,16.85,9.127
2023-02-01 07:00:00,17.42646,15.5,8.703
2023-02-01 08:00:00,25.17155,17.05,9.08
2023-02-01 09:00:00,30.83524,20.75,10.094
2023-02-01 10:00:00,30.39983,22.55,11.25
2023-02-01 11:00:00,26.18874,21.55,9.859
2023-02-01 12:00:00,29.67414,19.95,9.387
2023-02-01 13:00:00,32.6754,21.225,9.057
2023-02-01 14:00:00,44.63257,19.075,8.113
2023-02-01 15:00:00,33.35293,19.025,8.302
2023-02-01 16:00:00,37.4192,19.0,8.16
2023-02-01 17:00:00,42.64721,18.325,8.326
2023-02-01 18:00:00,42.93748,19.45,9.198
2023-02-01 19:00:00,40.5654,19.225,10.024
2023-02-01 20:00:00,41.63026,20.125,10.991
2023-02-01 21:00:00,38.38695,18.85,10.401
2023-02-01 22:00:00,33.83651,16.825,9.434
2023-02-01 23:00:00,38.28997,15.7,8.915
2023-02-02 01:00:00,22.20844,15.7,7.099
2023-02-02 02:00:00,17.94755,12.15,5.896
2023-02-02 03:00:00,18.20577,9.8,5.425
2023-02-02 04:00:00,19.27101,9.525,5.354
2023-02-02 05:00:00,18.83524,8.45,4.929
2023-02-02 06:00:00,16.94689,9.175,4.976
2023-02-02 07:00:00,19.85208,8.8,4.788
2023-02-02 08:00:00,33.45801,8.925,5.0
2023-02-02 09:00:00,38.20307,10.85,5.236
2023-02-02 10:00:00,34.86207,11.45,5.189
2023-02-02 11:00:00,27.01811,9.725,4.528
2023-02-02 12:00:00,24.40342,8.425,4.292
2023-02-02 13:00:00,29.43903,10.05,4.552
2023-02-02 14:00:00,23.87086,11.775,5.637
2023-02-02 15:00:00,26.96971,9.55,4.717
2023-02-02 16:00:00,31.61797,8.125,3.208
2023-02-02 17:00:00,27.16341,7.675,3.184
2023-02-02 18:00:00,29.97175,6.775,3.255
2023-02-02 19:00:00,24.88769,6.925,3.396
2023-02-02 20:00:00,31.52117,5.2,2.901
2023-02-02 21:00:00,33.99054,5.775,3.514
2023-02-02 22:00:00,24.30665,6.55,3.609
2023-02-02 23:00:00,19.65839,4.05,2.689
2023-02-03 01:00:00,12.91536,3.9,2.524
2023-02-03 02:00:00,16.33778,4.3,2.642
2023-02-03 03:00:00,13.60949,4.4,2.524
2023-02-03 04:00:00,10.12241,3.65,2.17
2023-02-03 05:00:00,17.38722,3.6,2.193
2023-02-03 06:00:00,26.10485,9.45,3.443
2023-02-03 07:00:00,21.45557,4.25,2.571
2023-02-03 08:00:00,30.6093,4.4,2.901
2023-02-03 09:00:00,33.66051,7.025,3.396
2023-02-03 10:00:00,36.42073,9.5,3.915
2023-02-03 11:00:00,45.52483,9.925,4.34
2023-02-03 12:00:00,35.83864,10.025,4.458
2023-02-03 13:00:00,42.42495,10.85,4.222
2023-02-03 14:00:00,41.11689,14.25,4.811
2023-02-03 15:00:00,46.44449,12.125,4.387
2023-02-03 16:00:00,44.41171,10.325,4.175
2023-02-03 17:00:00,39.61711,8.675,3.774
2023-02-03 18:00:00,45.23514,8.125,3.986
2023-02-03 19:00:00,49.88441,8.375,4.646
2023-02-03 20:00:00,56.71309,7.45,4.693
2023-02-03 21:00:00,38.60053,9.8,6.439
2023-02-03 22:00:00,72.98545,12.825,8.632
2023-02-03 23:00:00,80.63632,14.2,9.929
2023-02-04 01:00:00,58.52023,14.075,10.236
2023-02-04 02:00:00,70.85291,15.425,11.132
2023-02-04 03:00:00,59.39012,14.5,11.274
2023-02-04 04:00:00,54.83785,12.525,9.198
2023-02-04 05:00:00,44.51923,11.075,9.552
2023-02-04 06:00:00,32.79617,10.675,9.198
2023-02-04 07:00:00,36.62348,8.975,7.5
2023-02-04 08:00:00,47.18345,9.875,7.642
2023-02-04 09:00:00,59.0507,8.35,6.274
2023-02-04 10:00:00,58.08172,10.075,5.92
2023-02-04 11:00:00,53.33528,8.075,4.057
2023-02-04 12:00:00,48.78143,8.125,3.302
2023-02-04 13:00:00,46.79558,10.55,4.835
2023-02-04 14:00:00,48.05548,10.35,5.283
2023-02-04 15:00:00,37.88293,9.75,4.552
2023-02-04 16:00:00,45.82781,8.725,3.868
2023-02-04 17:00:00,26.11184,9.575,4.693
2023-02-04 18:00:00,30.13322,12.575,7.547
2023-02-04 19:00:00,28.77671,13.175,7.689
2023-02-04 20:00:00,30.71457,14.1,8.703
2023-02-04 21:00:00,33.8151,15.825,10.047
2023-02-04 22:00:00,40.54853,14.3,9.835
2023-02-04 23:00:00,41.42076,14.325,10.024
2023-02-05 01:00:00,60.2764,13.875,9.458
2023-02-05 02:00:00,35.59784,12.125,8.396
2023-02-05 03:00:00,27.3761,9.65,6.863
2023-02-05 04:00:00,23.11215,6.775,4.717
2023-02-05 05:00:00,20.83586,7.2,3.538
2023-02-05 06:00:00,18.4134,10.8,4.481
2023-02-05 07:00:00,25.29411,10.975,4.882
2023-02-05 08:00:00,21.95068,12.875,5.613
2023-02-05 09:00:00,27.47401,14.025,6.203
2023-02-05 10:00:00,28.00599,14.7,6.604
2023-02-05 11:00:00,25.68019,19.25,7.948
2023-02-05 12:00:00,26.06742,18.825,8.467
2023-02-05 13:00:00,19.86545,19.075,8.797
2023-02-05 14:00:00,23.93607,18.2,8.113
2023-02-05 15:00:00,24.27555,17.15,7.689
2023-02-05 16:00:00,31.15653,17.85,8.349
2023-02-05 17:00:00,32.02942,23.0,9.976
2023-02-05 18:00:00,38.62048,21.0,11.038
2023-02-05 19:00:00,41.33428,25.125,13.939
2023-02-05 20:00:00,55.24118,24.875,14.976
2023-02-05 21:00:00,66.04335,27.875,16.25
2023-02-05 22:00:00,49.57234,23.8,13.844
2023-02-05 23:00:00,43.95114,22.675,12.783
2023-02-06 01:00:00,49.05153,22.8,14.34
2023-02-06 02:00:00,36.57962,22.475,13.821
2023-02-06 03:00:00,39.64954,22.625,13.019
2023-02-06 04:00:00,43.96396,21.425,12.736
2023-02-06 05:00:00,36.7416,21.325,12.476
2023-02-06 06:00:00,40.76442,22.425,12.807
2023-02-06 07:00:00,52.10512,21.15,12.594
2023-02-06 08:00:00,54.76985,20.05,11.793
2023-02-06 09:00:00,64.89079,21.975,12.948
2023-02-06 10:00:00,61.68702,29.1,15.425
2023-02-06 11:00:00,56.16477,28.8,16.439
2023-02-06 12:00:00,49.81843,27.375,15.448
2023-02-06 13:00:00,54.95445,26.65,14.552
2023-02-06 14:00:00,45.70171,21.2,10.826
2023-02-06 15:00:00,41.48717,23.3,10.425
2023-02-06 16:00:00,44.15464,21.075,9.67
2023-02-06 17:00:00,46.04547,19.55,9.316
2023-02-06 18:00:00,61.21721,22.925,11.085
2023-02-06 19:00:00,83.43824,33.8,15.33
2023-02-06 20:00:00,86.25307,37.425,19.41
2023-02-06 21:00:00,85.76358,40.65,21.698
2023-02-06 22:00:00,85.22121,43.575,25.307
2023-02-06 23:00:00,62.61926,25.85,16.533
2023-02-07 01:00:00,57.08053,18.45,13.42
2023-02-07 02:00:00,46.1574,15.7,11.415
2023-02-07 03:00:00,57.99787,25.25,18.373
2023-02-07 04:00:00,65.96776,31.5,22.241
2023-02-07 05:00:00,64.36854,29.275,21.132
2023-02-07 06:00:00,59.13486,29.275,21.014
2023-02-07 07:00:00,63.18858,35.225,25.873
2023-02-07 08:00:00,63.95549,27.575,23.066
2023-02-07 09:00:00,67.71637,26.975,21.439
2023-02-07 10:00:00,78.59797,41.15,24.127
2023-02-07 11:00:00,82.20256,39.775,24.245
2023-02-07 12:00:00,78.62283,38.2,22.524
2023-02-07 13:00:00,46.92188,27.3,16.769
2023-02-07 14:00:00,41.39851,26.4,16.486
2023-02-07 15:00:00,64.65819,28.875,17.665
2023-02-07 16:00:00,65.24277,28.225,16.557
2023-02-07 17:00:00,66.26581,30.725,16.745
2023-02-07 18:00:00,72.91563,34.95,18.892
2023-02-07 19:00:00,80.22723,37.375,22.217
2023-02-07 20:00:00,76.19606,36.5,25.071
2023-02-07 21:00:00,68.20475,33.3,25.849
2023-02-07 22:00:00,68.64371,33.5,25.708
2023-02-07 23:00:00,72.92788,36.625,29.434
2023-02-08 01:00:00,79.6848,40.825,33.066
2023-02-08 02:00:00,73.68559,38.4,30.778
2023-02-08 03:00:00,69.94226,36.85,30.118
2023-02-08 04:00:00,71.36329,39.3,32.382
2023-02-08 05:00:00,68.78923,35.875,30.165
2023-02-08 06:00:00,61.58493,25.2,22.877
2023-02-08 07:00:00,63.1497,24.025,21.981
2023-02-08 08:00:00,65.60879,23.9,20.991
2023-02-08 09:00:00,73.18271,27.275,21.58
2023-02-08 10:00:00,90.80041,42.775,26.887
2023-02-08 11:00:00,83.58758,45.075,30.495
2023-02-08 12:00:00,80.8507,44.55,30.684
2023-02-08 13:00:00,66.97766,43.5,30.448
2023-02-08 14:00:00,52.84195,39.4,26.321
2023-02-08 15:00:00,34.76763,30.575,20.283
2023-02-08 16:00:00,39.52008,35.45,25.708
2023-02-08 17:00:00,37.72923,31.025,22.594
2023-02-08 18:00:00,47.76853,30.675,22.477
2023-02-08 19:00:00,46.16861,31.325,23.255
2023-02-08 20:00:00,52.27769,32.95,26.533
2023-02-08 21:00:00,50.96861,31.5,25.991
2023-02-08 22:00:00,46.99284,27.85,23.443
2023-02-08 23:00:00,45.29592,26.6,23.019
2023-02-09 01:00:00,41.97669,27.275,24.458
2023-02-09 02:00:00,42.4946,26.6,23.443
2023-02-09 03:00:00,37.20732,24.125,21.462
2023-02-09 04:00:00,30.41608,23.1,19.788
2023-02-09 05:00:00,27.16504,23.225,20.613
2023-02-09 06:00:00,27.9419,25.05,21.981
2023-02-09 07:00:00,34.44167,25.225,21.769
2023-02-09 08:00:00,56.06973,26.2,21.863
2023-02-09 09:00:00,64.9298,29.85,22.5
2023-02-09 10:00:00,75.80666,40.05,24.67
2023-02-09 11:00:00,61.61707,37.425,22.877
2023-02-09 12:00:00,53.47315,34.95,21.038
2023-02-09 13:00:00,39.71831,26.55,15.33
2023-02-09 14:00:00,47.76387,24.0,10.755
2023-02-09 15:00:00,52.03502,20.175,6.462
2023-02-09 16:00:00,46.99394,16.625,5.566
2023-02-09 17:00:00,55.38538,17.025,6.344
2023-02-09 18:00:00,69.25606,19.775,7.759
2023-02-09 19:00:00,76.04457,23.95,10.542
2023-02-09 20:00:00,78.07388,23.875,11.226
2023-02-09 21:00:00,86.83859,30.25,13.75
2023-02-09 22:00:00,80.27206,22.125,12.264
2023-02-09 23:00:00,79.73791,25.25,14.953
2023-02-10 01:00:00,86.25366,36.675,21.557
2023-02-10 02:00:00,75.65186,49.65,23.656
2023-02-10 03:00:00,82.47702,38.925,22.453
2023-02-10 04:00:00,71.74958,22.35,15.543
2023-02-10 05:00:00,70.35586,39.0,22.524
2023-02-10 06:00:00,67.94218,37.45,20.566
2023-02-10 07:00:00,63.73772,22.925,17.642
2023-02-10 08:00:00,62.57616,24.125,18.326
2023-02-10 09:00:00,62.02918,27.575,19.269
2023-02-10 10:00:00,54.557,31.7,21.887
2023-02-10 11:00:00,52.56937,27.5,17.948
2023-02-10 12:00:00,56.88776,33.05,18.208
2023-02-10 13:00:00,33.66614,22.0,10.401
2023-02-10 14:00:00,27.41076,18.175,8.75
2023-02-10 15:00:00,27.55743,18.85,8.373
2023-02-10 16:00:00,36.19332,18.05,9.222
2023-02-10 17:00:00,33.7226,19.15,9.363
2023-02-10 18:00:00,36.00412,17.325,8.75
2023-02-10 19:00:00,36.92643,17.8,10.189
2023-02-10 20:00:00,35.03429,17.35,11.038
2023-02-10 21:00:00,36.97542,18.25,12.028
2023-02-10 22:00:00,42.7493,17.65,12.382
2023-02-10 23:00:00,42.40933,14.275,11.038
2023-02-11 01:00:00,34.87866,11.925,9.859
2023-02-11 02:00:00,26.59696,14.2,10.802
2023-02-11 03:00:00,22.66628,12.975,10.377
2023-02-11 04:00:00,20.96782,12.45,10.401
2023-02-11 05:00:00,19.51144,10.25,8.774
2023-02-11 06:00:00,16.69666,10.0,8.019
2023-02-11 07:00:00,24.99644,8.375,6.981
2023-02-11 08:00:00,28.73289,8.625,6.698
2023-02-11 09:00:00,33.10118,8.6,6.156
2023-02-11 10:00:00,40.81382,8.1,5.33
2023-02-11 11:00:00,44.01796,12.575,5.991
2023-02-11 12:00:00,58.07518,13.2,5.684
2023-02-11 13:00:00,47.50168,17.35,6.863
2023-02-11 14:00:00,37.89647,16.75,6.651
2023-02-11 15:00:00,44.49482,13.775,6.297
2023-02-11 16:00:00,30.91048,14.525,6.179
2023-02-11 17:00:00,32.41672,14.35,6.344
2023-02-11 18:00:00,21.88896,13.575,7.288
2023-02-11 19:00:00,33.4874,15.725,9.08
2023-02-11 20:00:00,30.28246,16.65,8.679
2023-02-11 21:00:00,32.02922,16.6,9.033
2023-02-11 22:00:00,17.61784,13.3,7.83
2023-02-11 23:00:00,25.6255,14.4,9.788
2023-02-12 01:00:00,34.2434,22.525,16.745
2023-02-12 02:00:00,31.91349,25.025,19.623
2023-02-12 03:00:00,26.70244,26.125,21.321
2023-02-12 04:00:00,22.67284,24.925,20.943
2023-02-12 05:00:00,12.91407,18.6,15.354
2023-02-12 06:00:00,17.47784,19.15,15.59
2023-02-12 07:00:00,21.6046,16.775,12.925
2023-02-12 08:00:00,30.77891,16.775,13.373
2023-02-12 09:00:00,24.27293,6.275,4.175
2023-02-12 10:00:00,25.24322,4.825,3.632
2023-02-12 11:00:00,16.84521,4.65,2.712
2023-02-12 12:00:00,19.32012,5.025,2.406
2023-02-12 13:00:00,17.42767,4.55,2.877
2023-02-12 14:00:00,18.59285,5.525,3.184
2023-02-12 15:00:00,16.45701,5.275,3.278
2023-02-12 16:00:00,18.83597,6.575,3.962
2023-02-12 17:00:00,22.33151,6.75,5.024
2023-02-12 18:00:00,20.87586,6.05,4.67
2023-02-12 19:00:00,25.34179,8.425,6.722
2023-02-12 20:00:00,20.39014,8.65,6.627
2023-02-12 21:00:00,17.96262,12.4,9.859
2023-02-12 22:00:00,17.96241,15.025,12.193
2023-02-12 23:00:00,13.69042,16.625,14.057
2023-02-13 01:00:00,13.01405,27.125,24.198
2023-02-13 02:00:00,11.58972,27.9,24.67
2023-02-13 03:00:00,9.71197,23.15,20.26
2023-02-13 04:00:00,10.39216,21.125,18.467
2023-02-13 05:00:00,15.97668,29.525,25.448
2023-02-13 06:00:00,19.86126,36.0,31.014
2023-02-13 07:00:00,30.98062,37.525,33.113
2023-02-13 08:00:00,52.08444,36.275,30.354
2023-02-13 09:00:00,52.51195,31.525,25.731
2023-02-13 10:00:00,44.59974,29.375,22.712
2023-02-13 11:00:00,39.26192,32.6,22.76
2023-02-13 12:00:00,29.36716,26.025,20.0
2023-02-13 13:00:00,24.85446,24.25,18.278
2023-02-13 14:00:00,23.20541,23.15,17.571
2023-02-13 15:00:00,25.48649,25.125,18.491
2023-02-13 16:00:00,26.41176,23.65,17.83
2023-02-13 17:00:00,34.23098,26.225,18.16
2023-02-13 18:00:00,47.63051,33.825,24.269
2023-02-13 19:00:00,50.54277,31.9,26.227
2023-02-13 20:00:00,42.43936,32.325,27.194
2023-02-13 21:00:00,41.85924,31.2,27.524
2023-02-13 22:00:00,51.32764,31.6,27.594
2023-02-13 23:00:00,59.53429,31.775,28.019
2023-02-14 01:00:00,48.57471,32.15,28.632
2023-02-14 02:00:00,53.54292,34.925,30.401
2023-02-14 03:00:00,48.91165,35.875,32.028
2023-02-14 04:00:00,55.18823,40.075,34.788
2023-02-14 05:00:00,53.9058,39.025,34.245
2023-02-14 06:00:00,52.82039,38.4,33.962
2023-02-14 07:00:00,54.93656,39.6,34.788
2023-02-14 08:00:00,58.98541,42.05,35.142
2023-02-14 09:00:00,66.91274,47.975,37.005
2023-02-14 10:00:00,77.90498,67.825,43.797
2023-02-14 11:00:00,84.63396,72.8,47.477
2023-02-14 12:00:00,63.42799,51.95,37.665
2023-02-14 13:00:00,68.56447,59.125,42.005
2023-02-14 14:00:00,65.86849,44.275,31.887
2023-02-14 15:00:00,56.4745,39.4,25.92
2023-02-14 16:00:00,66.66991,47.15,29.576
2023-02-14 17:00:00,53.76734,36.75,22.076
2023-02-14 18:00:00,56.68734,34.75,21.533
2023-02-14 19:00:00,76.3572,36.475,23.703
2023-02-14 20:00:00,76.24284,43.2,32.618
2023-02-14 21:00:00,66.96972,47.925,39.741
2023-02-14 22:00:00,65.0329,48.975,39.717
2023-02-14 23:00:00,70.95591,45.25,34.198
2023-02-15 01:00:00,53.38291,42.55,31.887
2023-02-15 02:00:00,79.13528,49.575,40.165
2023-02-15 03:00:00,80.55445,50.05,41.25
2023-02-15 04:00:00,72.47057,47.575,40.095
2023-02-15 05:00:00,54.27252,53.075,46.203
2023-02-15 06:00:00,50.43344,56.225,49.363
2023-02-15 07:00:00,51.20919,56.625,49.34
2023-02-15 08:00:00,65.90373,55.15,48.113
2023-02-15 09:00:00,63.32808,58.525,47.878
2023-02-15 10:00:00,63.03301,54.8,42.005
2023-02-15 11:00:00,,43.575,33.09
2023-02-15 12:00:00,,38.9,26.958
2023-02-15 13:00:00,,35.325,23.231
2023-02-15 14:00:00,,36.7,19.528
2023-02-15 15:00:00,,34.5,17.028
2023-02-15 16:00:00,,32.2,15.212
2023-02-15 17:00:00,,31.5,14.741
2023-02-15 18:00:00,,32.8,16.486
2023-02-15 19:00:00,,31.475,16.297
2023-02-15 20:00:00,,32.875,19.576
2023-02-15 21:00:00,,29.575,20.377
2023-02-15 22:00:00,,30.1,21.392
2023-02-15 23:00:00,,29.15,21.038
2023-02-16 01:00:00,,8.075,6.226
2023-02-16 02:00:00,,7.075,5.307
2023-02-16 03:00:00,,7.425,5.472
2023-02-16 04:00:00,,5.35,3.726
2023-02-16 05:00:00,,4.425,2.948
2023-02-16 06:00:00,,4.925,3.443
2023-02-16 07:00:00,,6.2,4.693
2023-02-16 08:00:00,,6.8,5.33
2023-02-16 09:00:00,,5.75,2.5
2023-02-16 10:00:00,,4.925,1.934
2023-02-16 11:00:00,,8.25,2.311
2023-02-16 12:00:00,,5.4,2.547
2023-02-16 13:00:00,,7.125,3.42
2023-02-16 14:00:00,24.67125,7.8,4.387
2023-02-16 15:00:00,22.95,8.175,4.67
2023-02-16 16:00:00,23.14125,6.875,3.797
2023-02-16 17:00:00,22.99781,5.65,3.231
2023-02-16 18:00:00,27.87469,7.05,4.528
2023-02-16 19:00:00,30.50438,6.05,4.08
2023-02-16 20:00:00,32.70375,5.425,4.222
2023-02-16 21:00:00,17.54719,5.65,4.057
2023-02-16 22:00:00,18.64688,6.425,4.906
2023-02-16 23:00:00,14.29594,4.575,3.514
2023-02-17 01:00:00,9.62633,3.35,2.406
